id,effectiveTime,active,moduleId,conceptId,languageCode,typeId,term,caseSignificanceId,last_updated
328014,20170731,1,900000000000207008,127040003,en,900000000000013009,Sickle cell anemia,900000000000448009,2025-09-12 18:23:43
329018,20020131,1,900000000000207008,127041004,en,900000000000013009,Sickle cell-beta-thalassemia,900000000000020002,2025-09-12 18:23:43
329018,20170731,1,900000000000207008,127041004,en,900000000000013009,Sickle cell-beta-thalassemia,900000000000448009,2025-09-12 18:23:43
330011,20020131,1,900000000000207008,127042006,en,900000000000013009,Sickle cell-beta^+^-thalassemia,900000000000020002,2025-09-12 18:23:43
330011,20170731,1,900000000000207008,127042006,en,900000000000013009,Sickle cell-beta^+^-thalassemia,900000000000448009,2025-09-12 18:23:43
330011,20200131,0,900000000000207008,127042006,en,900000000000013009,Sickle cell-beta^+^-thalassemia,900000000000448009,2025-09-12 18:23:43
331010,20020131,1,900000000000207008,127043001,en,900000000000013009,Sickle cell-beta^0^-thalassemia,900000000000020002,2025-09-12 18:23:43
331010,20170731,1,900000000000207008,127043001,en,900000000000013009,Sickle cell-beta^0^-thalassemia,900000000000448009,2025-09-12 18:23:43
332015,20020131,1,900000000000207008,127044007,en,900000000000013009,Sickle cell-delta beta^0^-thalassemia,900000000000020002,2025-09-12 18:23:43
332015,20170731,1,900000000000207008,127044007,en,900000000000013009,Sickle cell-delta beta^0^-thalassemia,900000000000448009,2025-09-12 18:23:43
333013,20020131,1,900000000000207008,127045008,en,900000000000013009,Sickle cell anemia with coexistent alpha-thalassemia,900000000000020002,2025-09-12 18:23:43
333013,20170731,1,900000000000207008,127045008,en,900000000000013009,Sickle cell anemia with coexistent alpha-thalassemia,900000000000448009,2025-09-12 18:23:43
334019,20020131,1,900000000000207008,127046009,en,900000000000013009,Sickle cell trait with coexistent alpha-thalassemia,900000000000020002,2025-09-12 18:23:43
334019,20170731,1,900000000000207008,127046009,en,900000000000013009,Sickle cell trait with coexistent alpha-thalassemia,900000000000448009,2025-09-12 18:23:43
335018,20020131,1,900000000000207008,127047000,en,900000000000013009,Sickle cell-hemoglobin Lepore disease,900000000000020002,2025-09-12 18:23:43
336017,20020131,1,900000000000207008,127048005,en,900000000000013009,Sickle cell-Hemoglobin O Arab disease,900000000000020002,2025-09-12 18:23:43
337014,20020131,1,900000000000207008,127049002,en,900000000000013009,Primary (idiopathic) autoimmune hemolytic anemia,900000000000020002,2025-09-12 18:23:43
337014,20170731,1,900000000000207008,127049002,en,900000000000013009,Primary (idiopathic) autoimmune hemolytic anemia,900000000000448009,2025-09-12 18:23:43
338016,20020131,1,900000000000207008,127050002,en,900000000000013009,Secondary autoimmune hemolytic anemia,900000000000020002,2025-09-12 18:23:43
338016,20170731,1,900000000000207008,127050002,en,900000000000013009,Secondary autoimmune hemolytic anemia,900000000000448009,2025-09-12 18:23:43
339012,20020131,1,900000000000207008,127051003,en,900000000000013009,Primary (idiopathic) warm autoimmune hemolytic anemia,900000000000020002,2025-09-12 18:23:43
339012,20170731,1,900000000000207008,127051003,en,900000000000013009,Primary (idiopathic) warm autoimmune hemolytic anemia,900000000000448009,2025-09-12 18:23:43
340014,20020131,1,900000000000207008,127052005,en,900000000000013009,Secondary warm autoimmune hemolytic anemia,900000000000020002,2025-09-12 18:23:43
340014,20170731,1,900000000000207008,127052005,en,900000000000013009,Secondary warm autoimmune hemolytic anemia,900000000000448009,2025-09-12 18:23:43
341013,20020131,1,900000000000207008,127053000,en,900000000000013009,Post-infectious cold agglutinin disease,900000000000020002,2025-09-12 18:23:43
341013,20170731,1,900000000000207008,127053000,en,900000000000013009,Post-infectious cold agglutinin disease,900000000000448009,2025-09-12 18:23:43
342018,20020131,1,900000000000207008,127054006,en,900000000000013009,Cold agglutinin disease due to Epstein-Barr virus infection,900000000000020002,2025-09-12 18:23:43
342018,20230731,0,900000000000207008,127054006,en,900000000000013009,Cold agglutinin disease due to Epstein-Barr virus infection,900000000000020002,2025-09-12 18:23:43
343011,20020131,1,900000000000207008,127055007,en,900000000000013009,Chronic cold agglutinin disease,900000000000020002,2025-09-12 18:23:43
343011,20170731,1,900000000000207008,127055007,en,900000000000013009,Chronic cold agglutinin disease,900000000000448009,2025-09-12 18:23:43
344017,20020131,1,900000000000207008,127056008,en,900000000000013009,Chronic cold agglutinin disease associated with B-cell neoplasm,900000000000020002,2025-09-12 18:23:43
345016,20020131,1,900000000000207008,127057004,en,900000000000013009,Paroxysmal cold hemoglobinuria,900000000000020002,2025-09-12 18:23:43
345016,20170731,1,900000000000207008,127057004,en,900000000000013009,Paroxysmal cold hemoglobinuria,900000000000448009,2025-09-12 18:23:43
346015,20020131,1,900000000000207008,127058009,en,900000000000013009,Paroxysmal cold hemoglobinuria associated with tertiary syphilis,900000000000020002,2025-09-12 18:23:43
346015,20170731,1,900000000000207008,127058009,en,900000000000013009,Paroxysmal cold hemoglobinuria associated with tertiary syphilis,900000000000448009,2025-09-12 18:23:43
347012,20020131,1,900000000000207008,127059001,en,900000000000013009,Drug-induced immune hemolytic anemia,900000000000020002,2025-09-12 18:23:43
347012,20170731,1,900000000000207008,127059001,en,900000000000013009,Drug-induced immune hemolytic anemia,900000000000448009,2025-09-12 18:23:43
348019,20020131,1,900000000000207008,127060006,en,900000000000013009,"Drug-induced immune hemolytic anemia, hapten type",900000000000020002,2025-09-12 18:23:43
348019,20170731,1,900000000000207008,127060006,en,900000000000013009,"Drug-induced immune hemolytic anemia, hapten type",900000000000448009,2025-09-12 18:23:43
349010,20020131,1,900000000000207008,127061005,en,900000000000013009,"Autoimmune hemolytic anemia, categorized by antibody class AND/OR complement",900000000000020002,2025-09-12 18:23:43
350010,20020131,1,900000000000207008,127062003,en,900000000000013009,Erythrocytosis,900000000000020002,2025-09-12 18:23:43
350010,20170731,1,900000000000207008,127062003,en,900000000000013009,Erythrocytosis,900000000000448009,2025-09-12 18:23:43
351014,20020131,1,900000000000207008,127063008,en,900000000000013009,Erythrocytosis due to cyanotic congenital heart disease,900000000000020002,2025-09-12 18:23:43
351014,20170731,1,900000000000207008,127063008,en,900000000000013009,Erythrocytosis due to cyanotic congenital heart disease,900000000000448009,2025-09-12 18:23:43
352019,20020131,1,900000000000207008,127064002,en,900000000000013009,Chronic carbon monoxide intoxication,900000000000020002,2025-09-12 18:23:43
352019,20170731,1,900000000000207008,127064002,en,900000000000013009,Chronic carbon monoxide intoxication,900000000000448009,2025-09-12 18:23:43
353012,20020131,1,900000000000207008,127065001,en,900000000000013009,Familial erythrocytosis due to diphosphoglycerate mutase deficiency,900000000000020002,2025-09-12 18:23:43
353012,20170731,1,900000000000207008,127065001,en,900000000000013009,Familial erythrocytosis due to diphosphoglycerate mutase deficiency,900000000000448009,2025-09-12 18:23:43
354018,20020131,1,900000000000207008,127066000,en,900000000000013009,Familial polycythemia vera,900000000000020002,2025-09-12 18:23:43
354018,20170731,1,900000000000207008,127066000,en,900000000000013009,Familial polycythemia vera,900000000000448009,2025-09-12 18:23:43
355017,20020131,1,900000000000207008,127067009,en,900000000000013009,Stress neutrophilia,900000000000020002,2025-09-12 18:23:43
355017,20170731,1,900000000000207008,127067009,en,900000000000013009,Stress neutrophilia,900000000000448009,2025-09-12 18:23:43
356016,20020131,1,900000000000207008,127068004,en,900000000000013009,Histiocytic syndrome,900000000000020002,2025-09-12 18:23:43
356016,20170731,1,900000000000207008,127068004,en,900000000000013009,Histiocytic syndrome,900000000000448009,2025-09-12 18:23:43
357013,20020131,1,900000000000207008,127069007,en,900000000000013009,Hemophagocytic syndrome,900000000000020002,2025-09-12 18:23:43
357013,20170731,1,900000000000207008,127069007,en,900000000000013009,Hemophagocytic syndrome,900000000000448009,2025-09-12 18:23:43
358015,20020131,1,900000000000207008,127070008,en,900000000000013009,Malignant histiocytic disorder,900000000000020002,2025-09-12 18:23:43
358015,20170731,1,900000000000207008,127070008,en,900000000000013009,Malignant histiocytic disorder,900000000000448009,2025-09-12 18:23:43
359011,20020131,1,900000000000207008,127071007,en,900000000000013009,Immunoproliferative disorder,900000000000020002,2025-09-12 18:23:43
359011,20170731,1,900000000000207008,127071007,en,900000000000013009,Immunoproliferative disorder,900000000000448009,2025-09-12 18:23:43
360018,20020131,1,900000000000207008,127072000,en,900000000000013009,Allergic disorder,900000000000020002,2025-09-12 18:23:43
360018,20170731,1,900000000000207008,127072000,en,900000000000013009,Allergic disorder,900000000000448009,2025-09-12 18:23:43
361019,20020131,1,900000000000207008,127073005,en,900000000000013009,Disorder of hemostasis,900000000000020002,2025-09-12 18:23:43
361019,20170731,1,900000000000207008,127073005,en,900000000000013009,Disorder of hemostasis,900000000000448009,2025-09-12 18:23:43
362014,20020131,1,900000000000207008,127074004,en,900000000000013009,Superficial lymphadenopathy,900000000000020002,2025-09-12 18:23:43
362014,20170731,1,900000000000207008,127074004,en,900000000000013009,Superficial lymphadenopathy,900000000000448009,2025-09-12 18:23:43
363016,20020131,1,900000000000207008,127075003,en,900000000000013009,Deep lymphadenopathy,900000000000020002,2025-09-12 18:23:43
363016,20170731,1,900000000000207008,127075003,en,900000000000013009,Deep lymphadenopathy,900000000000448009,2025-09-12 18:23:43
364010,20020131,1,900000000000207008,127076002,en,900000000000013009,Occipital lymphadenopathy,900000000000020002,2025-09-12 18:23:43
364010,20170731,1,900000000000207008,127076002,en,900000000000013009,Occipital lymphadenopathy,900000000000448009,2025-09-12 18:23:43
365011,20020131,1,900000000000207008,127077006,en,900000000000013009,Posterior auricular lymphadenopathy,900000000000020002,2025-09-12 18:23:43
365011,20170731,1,900000000000207008,127077006,en,900000000000013009,Posterior auricular lymphadenopathy,900000000000448009,2025-09-12 18:23:43
366012,20020131,1,900000000000207008,127078001,en,900000000000013009,Anterior auricular lymphadenopathy,900000000000020002,2025-09-12 18:23:43
366012,20170731,1,900000000000207008,127078001,en,900000000000013009,Anterior auricular lymphadenopathy,900000000000448009,2025-09-12 18:23:43
367015,20020131,1,900000000000207008,127079009,en,900000000000013009,Inferior auricular lymphadenopathy,900000000000020002,2025-09-12 18:23:43
367015,20170731,1,900000000000207008,127079009,en,900000000000013009,Inferior auricular lymphadenopathy,900000000000448009,2025-09-12 18:23:43
368013,20020131,1,900000000000207008,127080007,en,900000000000013009,Parotid lymphadenopathy,900000000000020002,2025-09-12 18:23:43
368013,20170731,1,900000000000207008,127080007,en,900000000000013009,Parotid lymphadenopathy,900000000000448009,2025-09-12 18:23:43
369017,20020131,1,900000000000207008,127081006,en,900000000000013009,Facial lymphadenopathy,900000000000020002,2025-09-12 18:23:43
369017,20170731,1,900000000000207008,127081006,en,900000000000013009,Facial lymphadenopathy,900000000000448009,2025-09-12 18:23:43
370016,20020131,1,900000000000207008,127082004,en,900000000000013009,Submandibular lymphadenopathy,900000000000020002,2025-09-12 18:23:43
370016,20170731,1,900000000000207008,127082004,en,900000000000013009,Submandibular lymphadenopathy,900000000000448009,2025-09-12 18:23:43
371017,20020131,1,900000000000207008,127083009,en,900000000000013009,Submental lymphadenopathy,900000000000020002,2025-09-12 18:23:43
371017,20170731,1,900000000000207008,127083009,en,900000000000013009,Submental lymphadenopathy,900000000000448009,2025-09-12 18:23:43
372012,20020131,1,900000000000207008,127084003,en,900000000000013009,Mandibular lymphadenopathy,900000000000020002,2025-09-12 18:23:43
372012,20170731,1,900000000000207008,127084003,en,900000000000013009,Mandibular lymphadenopathy,900000000000448009,2025-09-12 18:23:43
373019,20020131,1,900000000000207008,127085002,en,900000000000013009,Submaxillary lymphadenopathy,900000000000020002,2025-09-12 18:23:43
373019,20170731,1,900000000000207008,127085002,en,900000000000013009,Submaxillary lymphadenopathy,900000000000448009,2025-09-12 18:23:43
374013,20020131,1,900000000000207008,127086001,en,900000000000013009,Cervical lymphadenopathy,900000000000020002,2025-09-12 18:23:43
374013,20170731,1,900000000000207008,127086001,en,900000000000013009,Cervical lymphadenopathy,900000000000448009,2025-09-12 18:23:43
375014,20020131,1,900000000000207008,127087005,en,900000000000013009,Lateral cervical lymphadenopathy,900000000000020002,2025-09-12 18:23:43
375014,20170731,1,900000000000207008,127087005,en,900000000000013009,Lateral cervical lymphadenopathy,900000000000448009,2025-09-12 18:23:43
376010,20020131,1,900000000000207008,127088000,en,900000000000013009,Supraclavicular lymphadenopathy,900000000000020002,2025-09-12 18:23:43
376010,20170731,1,900000000000207008,127088000,en,900000000000013009,Supraclavicular lymphadenopathy,900000000000448009,2025-09-12 18:23:43
377018,20020131,1,900000000000207008,127089008,en,900000000000013009,Jugular lymphadenopathy,900000000000020002,2025-09-12 18:23:43
377018,20170731,1,900000000000207008,127089008,en,900000000000013009,Jugular lymphadenopathy,900000000000448009,2025-09-12 18:23:43
378011,20020131,1,900000000000207008,127090004,en,900000000000013009,Anterior cervical lymphadenopathy,900000000000020002,2025-09-12 18:23:43
378011,20170731,1,900000000000207008,127090004,en,900000000000013009,Anterior cervical lymphadenopathy,900000000000448009,2025-09-12 18:23:43
379015,20020131,1,900000000000207008,127091000,en,900000000000013009,Retropharyngeal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
379015,20170731,1,900000000000207008,127091000,en,900000000000013009,Retropharyngeal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
380017,20020131,1,900000000000207008,127092007,en,900000000000013009,Prelaryngeal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
380017,20170731,1,900000000000207008,127092007,en,900000000000013009,Prelaryngeal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
381018,20020131,1,900000000000207008,127093002,en,900000000000013009,Delphian lymphadenopathy,900000000000017005,2025-09-12 18:23:43
382013,20020131,1,900000000000207008,127094008,en,900000000000013009,Pretracheal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
382013,20170731,1,900000000000207008,127094008,en,900000000000013009,Pretracheal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
383015,20020131,1,900000000000207008,127095009,en,900000000000013009,Infraclavicular lymphadenopathy,900000000000020002,2025-09-12 18:23:43
383015,20170731,1,900000000000207008,127095009,en,900000000000013009,Infraclavicular lymphadenopathy,900000000000448009,2025-09-12 18:23:43
384014,20020131,1,900000000000207008,127096005,en,900000000000013009,Scalene lymphadenopathy,900000000000020002,2025-09-12 18:23:43
384014,20170731,1,900000000000207008,127096005,en,900000000000013009,Scalene lymphadenopathy,900000000000448009,2025-09-12 18:23:43
385010,20020131,1,900000000000207008,127097001,en,900000000000013009,Thoracic lymphadenopathy,900000000000020002,2025-09-12 18:23:43
385010,20170731,1,900000000000207008,127097001,en,900000000000013009,Thoracic lymphadenopathy,900000000000448009,2025-09-12 18:23:43
386011,20020131,1,900000000000207008,127098006,en,900000000000013009,Prevertebral lymphadenopathy,900000000000020002,2025-09-12 18:23:43
386011,20170731,1,900000000000207008,127098006,en,900000000000013009,Prevertebral lymphadenopathy,900000000000448009,2025-09-12 18:23:43
387019,20020131,1,900000000000207008,127099003,en,900000000000013009,Prepericardial lymphadenopathy,900000000000020002,2025-09-12 18:23:43
387019,20170731,1,900000000000207008,127099003,en,900000000000013009,Prepericardial lymphadenopathy,900000000000448009,2025-09-12 18:23:43
388012,20020131,1,900000000000207008,127100006,en,900000000000013009,Lateral pericardial lymphadenopathy,900000000000020002,2025-09-12 18:23:43
388012,20170731,1,900000000000207008,127100006,en,900000000000013009,Lateral pericardial lymphadenopathy,900000000000448009,2025-09-12 18:23:43
389016,20020131,1,900000000000207008,127101005,en,900000000000013009,Pulmonary lymphadenopathy,900000000000020002,2025-09-12 18:23:43
389016,20170731,1,900000000000207008,127101005,en,900000000000013009,Pulmonary lymphadenopathy,900000000000448009,2025-09-12 18:23:43
390013,20020131,1,900000000000207008,127102003,en,900000000000013009,Bronchopulmonary lymphadenopathy,900000000000020002,2025-09-12 18:23:43
390013,20170731,1,900000000000207008,127102003,en,900000000000013009,Bronchopulmonary lymphadenopathy,900000000000448009,2025-09-12 18:23:43
391012,20020131,1,900000000000207008,127103008,en,900000000000013009,Tracheobronchial lymphadenopathy,900000000000020002,2025-09-12 18:23:43
391012,20170731,1,900000000000207008,127103008,en,900000000000013009,Tracheobronchial lymphadenopathy,900000000000448009,2025-09-12 18:23:43
392017,20020131,1,900000000000207008,127104002,en,900000000000013009,Superior tracheobronchial lymphadenopathy,900000000000020002,2025-09-12 18:23:43
392017,20170731,1,900000000000207008,127104002,en,900000000000013009,Superior tracheobronchial lymphadenopathy,900000000000448009,2025-09-12 18:23:43
393010,20020131,1,900000000000207008,127105001,en,900000000000013009,Inferior tracheobronchial lymphadenopathy,900000000000020002,2025-09-12 18:23:43
393010,20170731,1,900000000000207008,127105001,en,900000000000013009,Inferior tracheobronchial lymphadenopathy,900000000000448009,2025-09-12 18:23:43
394016,20020131,1,900000000000207008,127106000,en,900000000000013009,Tracheal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
394016,20170731,1,900000000000207008,127106000,en,900000000000013009,Tracheal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
395015,20020131,1,900000000000207008,127107009,en,900000000000013009,Parasternal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
395015,20170731,1,900000000000207008,127107009,en,900000000000013009,Parasternal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
396019,20020131,1,900000000000207008,127108004,en,900000000000013009,Supramammary lymphadenopathy,900000000000020002,2025-09-12 18:23:43
396019,20170731,1,900000000000207008,127108004,en,900000000000013009,Supramammary lymphadenopathy,900000000000448009,2025-09-12 18:23:43
397011,20020131,1,900000000000207008,127109007,en,900000000000013009,Anterior mediastinal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
397011,20170731,1,900000000000207008,127109007,en,900000000000013009,Anterior mediastinal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
398018,20020131,1,900000000000207008,127110002,en,900000000000013009,Posterior mediastinal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
398018,20170731,1,900000000000207008,127110002,en,900000000000013009,Posterior mediastinal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
399014,20020131,1,900000000000207008,127111003,en,900000000000013009,Esophageal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
399014,20170731,1,900000000000207008,127111003,en,900000000000013009,Esophageal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
400019,20020131,1,900000000000207008,127112005,en,900000000000013009,Intercostal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
400019,20170731,1,900000000000207008,127112005,en,900000000000013009,Intercostal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
401015,20020131,1,900000000000207008,127113000,en,900000000000013009,Diaphragmatic lymphadenopathy,900000000000020002,2025-09-12 18:23:43
401015,20170731,1,900000000000207008,127113000,en,900000000000013009,Diaphragmatic lymphadenopathy,900000000000448009,2025-09-12 18:23:43
402010,20020131,1,900000000000207008,127114006,en,900000000000013009,Innominate lymphadenopathy,900000000000020002,2025-09-12 18:23:43
402010,20170731,1,900000000000207008,127114006,en,900000000000013009,Innominate lymphadenopathy,900000000000448009,2025-09-12 18:23:43
403017,20020131,1,900000000000207008,127115007,en,900000000000013009,Abdominal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
403017,20170731,1,900000000000207008,127115007,en,900000000000013009,Abdominal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
404011,20020131,1,900000000000207008,127116008,en,900000000000013009,Gut-associated lymphadenopathy,900000000000020002,2025-09-12 18:23:43
404011,20170731,1,900000000000207008,127116008,en,900000000000013009,Gut-associated lymphadenopathy,900000000000448009,2025-09-12 18:23:43
405012,20020131,1,900000000000207008,127117004,en,900000000000013009,Celiac lymphadenopathy,900000000000020002,2025-09-12 18:23:43
405012,20170731,1,900000000000207008,127117004,en,900000000000013009,Celiac lymphadenopathy,900000000000448009,2025-09-12 18:23:43
406013,20020131,1,900000000000207008,127118009,en,900000000000013009,Superior mesenteric lymphadenopathy,900000000000020002,2025-09-12 18:23:43
406013,20170731,1,900000000000207008,127118009,en,900000000000013009,Superior mesenteric lymphadenopathy,900000000000448009,2025-09-12 18:23:43
407016,20020131,1,900000000000207008,127119001,en,900000000000013009,Juxtaintestinal lymphadenopathy,900000000000017005,2025-09-12 18:23:43
407016,20200131,1,900000000000207008,127119001,en,900000000000013009,Juxtaintestinal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
408014,20020131,1,900000000000207008,127120007,en,900000000000013009,Hepatic lymphadenopathy,900000000000020002,2025-09-12 18:23:43
408014,20170731,1,900000000000207008,127120007,en,900000000000013009,Hepatic lymphadenopathy,900000000000448009,2025-09-12 18:23:43
409018,20020131,1,900000000000207008,127121006,en,900000000000013009,Cystic lymphadenopathy,900000000000020002,2025-09-12 18:23:43
409018,20170731,1,900000000000207008,127121006,en,900000000000013009,Cystic lymphadenopathy,900000000000448009,2025-09-12 18:23:43
410011,20020131,1,900000000000207008,127122004,en,900000000000013009,Lymphadenopathy of epiploic foramen,900000000000020002,2025-09-12 18:23:43
410011,20170731,1,900000000000207008,127122004,en,900000000000013009,Lymphadenopathy of epiploic foramen,900000000000448009,2025-09-12 18:23:43
411010,20020131,1,900000000000207008,127123009,en,900000000000013009,Left gastric lymphadenopathy,900000000000020002,2025-09-12 18:23:43
411010,20170731,1,900000000000207008,127123009,en,900000000000013009,Left gastric lymphadenopathy,900000000000448009,2025-09-12 18:23:43
412015,20020131,1,900000000000207008,127124003,en,900000000000013009,Lymphadenopathy of lesser curvature of stomach,900000000000020002,2025-09-12 18:23:43
412015,20170731,1,900000000000207008,127124003,en,900000000000013009,Lymphadenopathy of lesser curvature of stomach,900000000000448009,2025-09-12 18:23:43
413013,20020131,1,900000000000207008,127125002,en,900000000000013009,Lymphadenopathy of greater curvature of stomach,900000000000020002,2025-09-12 18:23:43
413013,20170731,1,900000000000207008,127125002,en,900000000000013009,Lymphadenopathy of greater curvature of stomach,900000000000448009,2025-09-12 18:23:43
414019,20020131,1,900000000000207008,127126001,en,900000000000013009,Lymphadenopathy of lymph node ring of cardia of stomach,900000000000020002,2025-09-12 18:23:43
414019,20170731,1,900000000000207008,127126001,en,900000000000013009,Lymphadenopathy of lymph node ring of cardia of stomach,900000000000448009,2025-09-12 18:23:43
415018,20020131,1,900000000000207008,127127005,en,900000000000013009,Gastro-omental lymphadenopathy,900000000000020002,2025-09-12 18:23:43
415018,20170731,1,900000000000207008,127127005,en,900000000000013009,Gastro-omental lymphadenopathy,900000000000448009,2025-09-12 18:23:43
416017,20020131,1,900000000000207008,127128000,en,900000000000013009,Pyloric lymphadenopathy,900000000000020002,2025-09-12 18:23:43
416017,20170731,1,900000000000207008,127128000,en,900000000000013009,Pyloric lymphadenopathy,900000000000448009,2025-09-12 18:23:43
417014,20020131,1,900000000000207008,127129008,en,900000000000013009,Suprapyloric lymphadenopathy,900000000000020002,2025-09-12 18:23:43
417014,20170731,1,900000000000207008,127129008,en,900000000000013009,Suprapyloric lymphadenopathy,900000000000448009,2025-09-12 18:23:43
418016,20020131,1,900000000000207008,127130003,en,900000000000013009,Subpyloric lymphadenopathy,900000000000020002,2025-09-12 18:23:43
418016,20170731,1,900000000000207008,127130003,en,900000000000013009,Subpyloric lymphadenopathy,900000000000448009,2025-09-12 18:23:43
419012,20020131,1,900000000000207008,127131004,en,900000000000013009,Retropyloric lymphadenopathy,900000000000020002,2025-09-12 18:23:43
419012,20170731,1,900000000000207008,127131004,en,900000000000013009,Retropyloric lymphadenopathy,900000000000448009,2025-09-12 18:23:43
420018,20020131,1,900000000000207008,127132006,en,900000000000013009,Pancreaticosplenic lymphadenopathy,900000000000020002,2025-09-12 18:23:43
420018,20170731,1,900000000000207008,127132006,en,900000000000013009,Pancreaticosplenic lymphadenopathy,900000000000448009,2025-09-12 18:23:43
421019,20020131,1,900000000000207008,127133001,en,900000000000013009,Splenic lymphadenopathy,900000000000020002,2025-09-12 18:23:43
421019,20170731,1,900000000000207008,127133001,en,900000000000013009,Splenic lymphadenopathy,900000000000448009,2025-09-12 18:23:43
422014,20020131,1,900000000000207008,127134007,en,900000000000013009,Pancreatic lymphadenopathy,900000000000020002,2025-09-12 18:23:43
422014,20170731,1,900000000000207008,127134007,en,900000000000013009,Pancreatic lymphadenopathy,900000000000448009,2025-09-12 18:23:43
423016,20020131,1,900000000000207008,127135008,en,900000000000013009,Pancreaticoduodenal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
423016,20170731,1,900000000000207008,127135008,en,900000000000013009,Pancreaticoduodenal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
424010,20020131,1,900000000000207008,127136009,en,900000000000013009,Inferior pancreaticoduodenal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
424010,20170731,1,900000000000207008,127136009,en,900000000000013009,Inferior pancreaticoduodenal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
425011,20020131,1,900000000000207008,127137000,en,900000000000013009,Superior pancreaticoduodenal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
425011,20170731,1,900000000000207008,127137000,en,900000000000013009,Superior pancreaticoduodenal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
426012,20020131,1,900000000000207008,127138005,en,900000000000013009,Inferior pancreatic lymphadenopathy,900000000000020002,2025-09-12 18:23:43
426012,20170731,1,900000000000207008,127138005,en,900000000000013009,Inferior pancreatic lymphadenopathy,900000000000448009,2025-09-12 18:23:43
427015,20020131,1,900000000000207008,127139002,en,900000000000013009,Superior pancreatic lymphadenopathy,900000000000020002,2025-09-12 18:23:43
427015,20170731,1,900000000000207008,127139002,en,900000000000013009,Superior pancreatic lymphadenopathy,900000000000448009,2025-09-12 18:23:43
428013,20020131,1,900000000000207008,127140000,en,900000000000013009,Aortic lymphadenopathy,900000000000020002,2025-09-12 18:23:43
428013,20170731,1,900000000000207008,127140000,en,900000000000013009,Aortic lymphadenopathy,900000000000448009,2025-09-12 18:23:43
429017,20020131,1,900000000000207008,127141001,en,900000000000013009,Renal hilar lymphadenopathy,900000000000020002,2025-09-12 18:23:43
429017,20170731,1,900000000000207008,127141001,en,900000000000013009,Renal hilar lymphadenopathy,900000000000448009,2025-09-12 18:23:43
430010,20020131,1,900000000000207008,127142008,en,900000000000013009,Lumbar lymphadenopathy,900000000000020002,2025-09-12 18:23:43
430010,20170731,1,900000000000207008,127142008,en,900000000000013009,Lumbar lymphadenopathy,900000000000448009,2025-09-12 18:23:43
431014,20020131,1,900000000000207008,127143003,en,900000000000013009,Intestinal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
431014,20170731,1,900000000000207008,127143003,en,900000000000013009,Intestinal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
432019,20020131,1,900000000000207008,127144009,en,900000000000013009,Mesenteric lymphadenopathy,900000000000020002,2025-09-12 18:23:43
432019,20170731,1,900000000000207008,127144009,en,900000000000013009,Mesenteric lymphadenopathy,900000000000448009,2025-09-12 18:23:43
433012,20020131,1,900000000000207008,127145005,en,900000000000013009,Inferior mesenteric lymphadenopathy,900000000000020002,2025-09-12 18:23:43
433012,20170731,1,900000000000207008,127145005,en,900000000000013009,Inferior mesenteric lymphadenopathy,900000000000448009,2025-09-12 18:23:43
434018,20020131,1,900000000000207008,127146006,en,900000000000013009,Sigmoid lymphadenopathy,900000000000020002,2025-09-12 18:23:43
434018,20170731,1,900000000000207008,127146006,en,900000000000013009,Sigmoid lymphadenopathy,900000000000448009,2025-09-12 18:23:43
435017,20020131,1,900000000000207008,127147002,en,900000000000013009,Superior rectal lymphadenopathy,900000000000020002,2025-09-12 18:23:43
435017,20170731,1,900000000000207008,127147002,en,900000000000013009,Superior rectal lymphadenopathy,900000000000448009,2025-09-12 18:23:43
436016,20020131,1,900000000000207008,127148007,en,900000000000013009,Ileocolic lymphadenopathy,900000000000020002,2025-09-12 18:23:43
436016,20170731,1,900000000000207008,127148007,en,900000000000013009,Ileocolic lymphadenopathy,900000000000448009,2025-09-12 18:23:43
